sep=;
title;date;summary;url
VN-Index hồi phục sau 4 tuần giảm, lực dẫn dắt tập trung ở nhóm vốn hóa lớn;2025-11-15T20:30:00.000Z;Đóng góp hơn 10 điểm cho chỉ số, VIC giữ vai trò trung tâm trong nhịp phục hồi của VN-Index tuần qua. Nhóm ngân hàng cùng các mã đầu ngành VNM, MWG, HPG đồng loạt gia tăng ảnh hưởng, giúp thị trường bật lại sau giai đoạn suy yếu kéo dài.;https://vietstock.vn/2025/11/vn-index-hoi-phuc-sau-4-tuan-giam-luc-dan-dat-tap-trung-o-nhom-von-hoa-lon-830-1372504.htm
Vingroup công bố trụ cột Văn hóa, hướng tới kiến tạo không gian nghệ thuật đẳng cấp quốc tế;2025-11-10T12:14:47.523Z;Ngày 10/11/2025, Tập đoàn Vingroup (HOSE: VIC) công bố bổ sung trụ cột mới là Văn hóa, bên cạnh các lĩnh vực Công nghệ – Công nghiệp, Thương mại Dịch vụ, Hạ tầng, Năng lượng xanh và Thiện nguyện xã hội.;https://vietstock.vn/2025/11/vingroup-cong-bo-tru-cot-van-hoa-huong-toi-kien-tao-khong-gian-nghe-thuat-dang-cap-quoc-te-737-1370707.htm
Vingroup công bố trụ cột Văn hóa, hướng tới kiến tạo không gian nghệ thuật đẳng cấp quốc tế;2025-11-10T12:14:45.283Z;Ngày 10/11/2025, Tập đoàn Vingroup (HOSE: VIC) công bố bổ sung trụ cột mới là Văn hóa, bên cạnh các lĩnh vực Công nghệ – Công nghiệp, Thương mại Dịch vụ, Hạ tầng, Năng lượng xanh và Thiện nguyện xã hội.;https://vietstock.vn/2025/11/vingroup-cong-bo-tru-cot-van-hoa-huong-toi-kien-tao-khong-gian-nghe-thuat-dang-cap-quoc-te-737-1370706.htm
Cổ phiếu nào là tâm điểm ghì VN-Index trong tuần thủng 1,600 điểm?;2025-11-08T20:30:00.000Z;VN-Index mất hơn 40 điểm và rơi về 1,599 trong tuần đầu tháng 11, khi VHM và nhóm ngân hàng trở thành những mã ghì mạnh nhất lên chỉ số.;https://vietstock.vn/2025/11/co-phieu-nao-la-tam-diem-ghi-vn-index-trong-tuan-thung-1600-diem-830-1370532.htm
Tỷ phú Phạm Nhật Vượng thành lập VinSpace;2025-11-06T18:46:26.707Z;Sau luyện kim và dịch vụ dưỡng lão, Tập đoàn Vingroup (HOSE: VIC) tiếp tục lấn sân sang lĩnh vực hàng không vũ trụ khi cho thành lập CTCP VinSpace.;https://vietstock.vn/2025/11/ty-phu-pham-nhat-vuong-thanh-lap-vinspace-737-1370172.htm
Vingroup muốn phát hành gần 3.9 tỷ cổ phiếu thưởng;2025-11-06T17:53:07.303Z;Nhằm chuẩn bị cho việc lấy ý kiến cổ đông bằng văn bản, HĐQT Tập đoàn Vingroup (HOSE: VIC) công bố dự thảo phương án phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu.;https://vietstock.vn/2025/11/vingroup-muon-phat-hanh-gan-39-ty-co-phieu-thuong-764-1370097.htm
VinSpeed đề xuất xây tuyến đường sắt Hà Nội - Quảng Ninh gần 139 ngàn tỷ;2025-11-05T22:25:30.197Z;CTCP Đầu tư và Phát triển Đường sắt Cao tốc VinSpeed đã công bố báo cáo đánh giá tác động môi trường dự án đường sắt Hà Nội – Quảng Ninh đi xuyên 4 tỉnh/thành phố Hà Nội, Bắc Ninh, Hải Phòng và Quảng Ninh.;https://vietstock.vn/2025/11/vinspeed-de-xuat-xay-tuyen-duong-sat-ha-noi-quang-ninh-gan-139-ngan-ty-4221-1369866.htm
Bài test cho nhóm bất động sản khi cổ phiếu Vingroup điều chỉnh;2025-11-03T11:11:58.963Z;Bối cảnh điều chỉnh của các cổ phiếu họ Vin đang tạo ra một bài test cho các cổ phiếu bất động sản. Đã có những thời điểm cuối tháng 10/2025 gần như toàn bộ các cổ phiếu được theo dõi đánh mất xu hướng tăng ngắn hạn.;https://vietstock.vn/2025/11/bai-test-cho-nhom-bat-dong-san-khi-co-phieu-vingroup-dieu-chinh-830-1368648.htm
"VN-Index mất hơn 43 điểm, VIC ""ghì"" hơn nửa mức giảm";2025-11-01T20:00:00.000Z;Nhóm cổ phiếu họ Vingroup đồng loạt lao dốc khiến VN-Index rơi 2.56% trong tuần cuối tháng 10, trong khi lực đỡ yếu ớt từ FPT, GVR và GAS không thể cứu thị trường khỏi chuỗi điều chỉnh kéo dài sang tuần thứ 3.;https://vietstock.vn/2025/11/vn-index-mat-hon-43-diem-vic-ghi-hon-nua-muc-giam-830-1368490.htm
Tổng tài sản Vingroup vượt mốc 1 triệu tỷ đồng;2025-10-31T12:14:35.493Z;Tổng doanh thu thuần hợp nhất của Tập đoàn Vingroup (HOSE: VIC) trong 9 tháng đầu năm 2025 đạt 169.6 ngàn tỷ đồng, tăng trưởng 34% so với cùng kỳ, ghi nhận sự thay đổi tích cực trên các trụ cột kinh doanh chính. Sau khi trừ các chi phí, lợi nhuận sau thuế đạt gần 7.6 ngàn tỷ đồng, tăng 86%, thực hiện được 76% kế hoạch năm.;https://vietstock.vn/2025/10/tong-tai-san-vingroup-vuot-moc-1-trieu-ty-dong-737-1367966.htm
Chuyển động tại khu đô thị bỏ hoang 17 năm sau khi 'về tay' đại gia bất động sản;2025-10-31T11:30:00.000Z;Sau nhiều năm không thể triển khai do vướng mắc trong công tác giải phóng mặt bằng và thủ tục pháp lý, khu đô thị quy mô 880ha tại TPHCM đã có những chuyển biến mới sau khi đổi chủ.;https://vietstock.vn/2025/10/chuyen-dong-tai-khu-do-thi-bo-hoang-17-nam-sau-khi-ve-tay-dai-gia-bat-dong-san-4222-1367921.htm
TPHCM ủng hộ đề xuất tuyến metro Bến Thành - Cần Giờ của VinSpeed;2025-10-29T23:37:39.390Z;Ngày 29/10/2025, Văn phòng UBND TPHCM thông báo về kết luận của Chủ tịch UBND về cuộc họp Tổ Công tác đặc biệt rà soát, tháo gỡ khó khăn, vướng mắc cho các công trình, dự án, khu đất trên địa bàn Thành phố liên quan đến kiến nghị của Tập đoàn Vingroup (HOSE: VIC).;https://vietstock.vn/2025/10/tphcm-ung-ho-de-xuat-tuyen-metro-ben-thanh-can-gio-cua-vinspeed-4221-1367035.htm
VN-Index mất gần 50 điểm sau tuần biến động mạnh, nhóm ngân hàng kéo chỉ số giảm sâu;2025-10-26T19:30:00.000Z;Thị trường chứng khoán (TTCK) Việt Nam khép lại tuần 20-24/10 trong sắc đỏ khi VN-Index giảm gần 50 điểm, chủ yếu do áp lực điều chỉnh mạnh từ nhóm ngân hàng, bất chấp VIC và FPT nỗ lực nâng đỡ.;https://vietstock.vn/2025/10/vn-index-mat-gan-50-diem-sau-tuan-bien-dong-manh-nhom-ngan-hang-keo-chi-so-giam-sau-830-1365413.htm
Vingroup nghiên cứu dự án đại đô thị ven sông 6,300 ha tại Congo;2025-10-25T17:57:56.203Z;Chính quyền Thủ đô Kinshasa, Cộng hòa Dân chủ Congo và Tập đoàn Vingroup (Việt Nam) đã ký kết Biên bản ghi nhớ (MoU) hợp tác nghiên cứu và phát triển các dự án đô thị quy mô lớn và giao thông xanh tại Congo.;https://vietstock.vn/2025/10/vingroup-nghien-cuu-du-an-dai-do-thi-ven-song-6300-ha-tai-congo-4222-1365467.htm
Vì sao cần áp dụng tiêu chuẩn ESG của thế giới vào dự án bất động sản tại Việt Nam?;2025-10-24T09:16:51.940Z;“Khi phát triển kinh tế, chúng ta luôn xem xét việc cân bằng và hài hòa với môi trường, xã hội và con người. Đó là gốc rễ để phát triển kinh tế bền vững”.;https://vietstock.vn/2025/10/vi-sao-can-ap-dung-tieu-chuan-esg-cua-the-gioi-vao-du-an-bat-dong-san-tai-viet-nam-4222-1364917.htm
Nhịp đập Thị trường 23/10: Nhóm Vingroup một lần nữa “cứu” thị trường;2025-10-23T16:47:00.000Z;Phiên chiều 23/10 tiếp tục chứng kiến sự rung lắc của VN-Index. Có thời điểm tưởng chừng sẽ quay lại mốc 1,700 điểm, nhưng các sức ép ập tới khiến chỉ số chỉ lùi lại và đóng cửa tại 1,687 điểm. Dù tăng điểm, nhưng kết quả phần nhiều từ sự chi phối của nhóm Vingroup.;https://vietstock.vn/2025/10/nhip-dap-thi-truong-2310-nhom-vingroup-mot-lan-nua-cuu-thi-truong-1636-1364530.htm
VHM cùng nhóm ngân hàng ghì mạnh, VN-Index mất gần 1% trong tuần;2025-10-18T20:30:00.000Z;Thị trường chứng khoán khép lại tuần 13-17/10 trong sắc đỏ khi VN-Index giảm gần 1%, chịu ảnh hưởng lớn từ nhóm ngân hàng và cổ phiếu trụ dù thanh khoản vẫn tăng mạnh.;https://vietstock.vn/2025/10/vhm-cung-nhom-ngan-hang-ghi-manh-vn-index-mat-gan-1-trong-tuan-830-1362692.htm
Vingroup công bố triển khai 61,000 căn nhà ở xã hội tại 7 tỉnh, thành;2025-10-16T16:07:56.943Z;"Ngày 15/10/2025, Tập đoàn VINGROUP (HOSE: VIC) công bố triển khai các dự án nhà ở xã hội (NOXH) tại 7 tỉnh, thành phố trên toàn quốc. Trong đó, gần 50,000 căn có kế hoạch thực hiện tại Hưng Yên, Hải Phòng, TPHCM và Tây Ninh; gần 11,000 căn đang thi công và đưa ra thị trường tại Hải Phòng, Thanh Hóa, Quảng Trị và Khánh Hòa.";https://vietstock.vn/2025/10/vingroup-cong-bo-trien-khai-61000-can-nha-o-xa-hoi-tai-7-tinh-thanh-4222-1361969.htm
Vingroup ra mắt chuỗi dịch vụ dưỡng lão cao cấp Vin New Horizon;2025-10-16T15:50:46.737Z;Trên website, Tập đoàn VINGROUP - CTCP (HOSE: VIC) công bố ra mắt Vin New Horizon – chuỗi dịch vụ và đô thị hưu trí, dưỡng lão cao cấp theo tiêu chuẩn quốc tế đầu tiên tại Việt Nam.;https://vietstock.vn/2025/10/vingroup-ra-mat-chuoi-dich-vu-duong-lao-cao-cap-vin-new-horizon-737-1361964.htm
CBTT về việc đăng ký giao dịch trái phiếu VIC12510 của TẬP ĐOÀN VINGROUP - CÔNG TY CP;2025-10-15T00:00:00.000Z;;https://vietstock.vn/2025/10/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-vic12510-cua-tap-doan-vingroup-cong-ty-cp-3118-1361441.htm
CBTT về việc đăng ký giao dịch trái phiếu VIC12509 của TẬP ĐOÀN VINGROUP - CÔNG TY CP;2025-10-15T00:00:00.000Z;;https://vietstock.vn/2025/10/cbtt-ve-viec-dang-ky-giao-dich-trai-phieu-vic12509-cua-tap-doan-vingroup-cong-ty-cp-3118-1361442.htm
VEFAC chốt quyền tạm ứng cổ tức tiền mặt 330%;2025-10-13T15:00:00.000Z;CTCP Trung tâm Hội chợ Triển lãm Việt Nam (VEFAC, UPCoM: VEF) ấn định 22/10 là ngày giao dịch không hưởng quyền tạm ứng cổ tức tiền mặt tỷ lệ 330%, tương ứng 33,000 đồng/cp. Tổng số tiền chi trả gần 5,500 tỷ đồng, chủ yếu thuộc về cổ đông lớn Vingroup nắm hơn 83% vốn.;https://vietstock.vn/2025/10/vefac-chot-quyen-tam-ung-co-tuc-tien-mat-330-738-1360740.htm
Lãnh đạo VSC: Nam Đồ Sơn (Vingroup) là bước tiến lớn cho hạ tầng cảng biển miền Bắc;2025-10-13T12:15:00.000Z;Ngày 09/10, CTCP Container Việt Nam (Viconship, HOSE: VSC) đã tổ chức ĐHĐCĐ bất thường năm 2025, chốt nâng kế hoạch lãi trước thuế lên gấp 3 lần. Ban lãnh đạo VSC cũng có những nhận định đáng chú ý về sự ảnh hưởng từ các cảng nước sâu tại Hải Phòng đi vào vận hành, hay mức độ cạnh tranh khi dự án Nam Đồ Sơn của Vingroup đi vào hoạt động.;https://vietstock.vn/2025/10/lanh-dao-vsc-nam-do-son-vingroup-la-buoc-tien-lon-cho-ha-tang-cang-bien-mien-bac-737-1360703.htm
Cổ phiếu trụ bứt phá, VN-Index có tuần tăng mạnh nhất gần 3 năm;2025-10-11T20:30:00.000Z;Nhóm cổ phiếu Vingroup, ngân hàng đồng loạt tăng mạnh, trở thành động lực chính đưa VN-Index vượt mốc 1,700 điểm và lập đỉnh lịch sử 1,747.55 điểm trong tuần 06-10/10. Hiệu ứng nâng hạng từ FTSE Russell cùng dòng tiền kỷ lục giúp thị trường ghi nhận tuần tăng mạnh nhất gần 3 năm.;https://vietstock.vn/2025/10/co-phieu-tru-but-pha-vn-index-co-tuan-tang-manh-nhat-gan-3-nam-830-1360544.htm
